Episode,Reward,Avg_Co2,Avg_Queue,Avg_Wait,Avg_Speed,Avg_Throughput,Avg_Phase_Duration,Avg_Transition_Time
204,-283801.0863923462,29.52158960966321,9.974651810584959,203.29470752089136,9.396477775287675,31.228412256267408,18.836477987421382,3.9932885906040267
205,-481729.254561784,32.07267377437632,13.086352492508853,327.35358213020976,8.490294990270895,34.45900299645873,19.872611464968152,3.697986577181208
206,-511424.74828357686,31.81174295312287,12.603200883002208,350.48592715231786,8.785002493650136,34.080298013245034,19.838709677419356,3.839160839160839
207,-438319.53804996057,32.565599615356604,12.931931377974543,301.8907028223575,8.756228754652,34.99640287769784,18.944099378881987,3.785234899328859
208,-667551.8589421227,34.02759526924135,14.902378999179655,446.44271260596116,8.428627217873089,36.83374350560569,20.49019607843137,3.6
209,-360696.3815576196,30.96891483571327,11.542208690838638,252.6061444782729,8.899685109711207,33.062275117630776,19.583333333333332,3.8482758620689657
210,-479396.9013017557,31.173357101565518,12.264462809917354,319.7038123167155,9.044652631344446,33.447613969608106,19.447852760736197,3.7973856209150325
211,-407739.82741041,30.71456730273001,11.295700416088765,284.22801664355063,9.085122366577604,32.74618585298197,18.9375,3.9383561643835616
212,-364339.30451456626,31.100132663362658,11.452951002227172,257.50389755011133,8.989185101956647,33.202672605790646,19.358974358974358,3.864864864864865
213,-373236.5848206283,30.32880759051628,11.17218724336162,259.63646318094715,9.093922335239288,32.3041335888311,19.433962264150942,3.8299319727891157
214,-440332.21519766096,32.21960484116866,12.725958866036686,308.1573096164536,8.626573017505935,34.5958866036687,18.475609756097562,3.736842105263158
215,-372981.56776854774,30.198135955184107,10.902290919127795,262.49047750483027,9.163003560890111,32.126414573557824,19.426751592356688,3.9246575342465753
216,-564379.3311354382,31.04046453951266,12.652959664745941,367.3475641697224,8.935687738956503,33.40623363017286,19.518072289156628,3.7777777777777777
217,-382607.0171509304,30.491727116374573,11.093853820598007,268.9202657807309,9.231060014725577,32.46843853820598,18.84375,3.98
218,-351271.4536992995,29.836716996610605,10.568632855567806,245.65959206174202,9.316609722557367,31.676957001102537,19.21383647798742,3.9246575342465753
219,-365436.8229678107,31.166625590475793,11.669348127600555,257.8113730929265,8.72621327874813,33.287933425797505,19.17721518987342,3.8333333333333335
220,-384385.2359312948,31.276686203317556,11.898845519516218,269.3457943925234,8.631731151641723,33.46619021440352,18.796296296296298,3.7770700636942673
221,-256787.67566083782,28.556921584182827,9.316552667578659,182.4623803009576,9.651942484096404,30.151299589603283,19.45859872611465,4.081632653061225
222,-539656.5591221796,31.90906393893632,12.852553542009884,367.1381109280615,8.850368600053374,34.226249313563976,19.45859872611465,3.8874172185430464
223,-547405.6158335287,32.881026264967026,13.550537042137153,375.638667033875,8.484953409599493,35.39658496282016,19.49367088607595,3.6733333333333333
224,-601497.0419588092,34.36797490492461,14.946141032759577,412.3789561354803,8.05464688866145,37.16962798445308,19.647435897435898,3.6040268456375837
225,-308751.8045996911,30.78719524982737,11.078507795100222,220.63613585746103,9.167585751881598,32.805957683741646,17.951807228915662,3.923076923076923
226,-285294.28252535383,29.949190347752953,10.459757442116869,204.16234840132304,9.09899133830036,31.876240352811465,18.445121951219512,3.890322580645161
227,-538786.6285725235,32.2231954198066,13.17690018934271,360.53394644306195,8.584391142612818,34.670273194482014,19.87421383647799,3.6780821917808217
228,-677397.2906766587,33.93611215672059,14.748644251626898,453.31697396963125,8.372627705464216,36.80233188720174,19.71875,3.577181208053691
229,-263462.03038479394,30.21161545458798,10.435883171070932,189.94269819193323,9.226887164913702,32.11710709318498,18.364197530864196,3.949044585987261
230,-337203.6789994864,29.862100747148524,10.452573018080667,240.36968011126564,9.181275201189765,31.687621696801113,18.549382716049383,3.933333333333333
231,-532182.8381815783,32.901932458710846,13.655905077262693,364.064293598234,8.342600968277045,35.38383002207505,20.294117647058822,3.6041666666666665
232,-410292.4269120152,32.0329953602189,12.3797783933518,286.704432132964,8.686270670513137,34.39418282548476,18.944099378881987,3.7333333333333334
233,-321464.3581941335,29.933380355370744,10.357381615598886,227.86518105849584,9.20605844093658,31.78133704735376,19.642857142857142,3.9788732394366195
234,-368632.341295496,31.019912338848748,11.517568321249303,260.65783602900166,9.005892973764313,33.09369771332962,19.487179487179485,3.73972602739726
235,-474358.7689769907,32.833383329838384,13.031852472757754,329.05979323833475,8.498876290021423,35.315451243364066,19.0625,3.673611111111111
236,-326039.2367889825,30.059117283372643,10.904229195088677,228.00845839017737,9.147797240719175,32.02019099590723,18.834355828220858,3.9403973509933774
237,-401404.27247362037,32.176099559289476,12.533204205866076,280.88461538461536,8.495616501865092,34.58494742667405,18.9937106918239,3.7358490566037736
238,-420653.36122041545,31.079963802629276,11.544543429844097,291.2369153674833,9.232936768849337,33.12277282850779,19.77124183006536,3.992957746478873
239,-517444.9387537973,32.22242289029069,12.852140077821012,357.04697053918846,8.67825350961079,34.55308504724847,19.426751592356688,3.7534246575342465
240,-358270.39084143506,30.60883739054849,11.282572842221,251.49147883452446,9.105712468250612,32.62836723474437,18.233532934131738,3.8758169934640523
241,-336681.9274778261,29.167753431184604,10.178104575163399,233.96541394335512,9.409015364033124,30.91421568627451,19.525316455696203,3.993197278911565
242,-253835.89565065992,29.340848581065966,9.640625,184.20703125,9.406209237511968,31.068917410714285,18.333333333333332,4.0394736842105265
243,-493755.4258750362,29.443182465762956,11.293013555787278,324.31595411887383,9.508420609069171,31.465328467153284,19.457831325301203,3.8846153846153846
244,-317343.94321773585,29.580513542285882,10.138397790055249,223.19060773480663,9.361160191337216,31.38342541436464,19.837662337662337,3.9788732394366195
245,-387054.1508709721,32.159303275586524,12.532178217821782,267.08415841584156,8.85444397042003,34.5558305830583,19.774193548387096,3.8066666666666666
246,-362156.9506536179,30.79953527397342,11.283512248830167,252.13074593999448,9.105664854710053,32.91879988989815,18.619631901840492,3.858064516129032
247,-269290.42897604813,28.76395003730058,9.233906770255272,192.05244173140954,9.587070262554251,30.380688124306328,19.51298701298701,4.074829931972789
248,-421101.70529487234,31.53833054278218,11.81090909090909,296.1465734265734,8.964065404792382,33.683356643356646,18.60248447204969,3.8410596026490067
249,-335671.1545755419,30.314479950533705,10.828142380422692,237.0928809788654,9.030316157615708,32.23025583982202,19.235668789808916,3.9183673469387754
250,-408926.1788416796,31.18378188127252,11.957330415754923,281.31154266958424,8.737893819092056,33.407275711159734,19.433962264150942,3.7733333333333334
251,-328190.0236377432,29.807756478620114,10.37073035267981,232.7048042210497,9.330837517434057,31.628714246042765,19.77124183006536,4.0
252,-376831.02832225687,30.035932753721806,10.649045114862995,263.8879047882646,9.419643547532461,31.902850816495988,19.580645161290324,3.986206896551724
253,-513393.9756746519,31.698456686603894,12.45002760905577,350.5546659304252,8.833706389993946,33.926836002208724,19.1875,3.806896551724138
254,-360754.11473126773,30.72226223267459,11.15386755703951,253.77072899276573,9.028558537127267,32.75514746800223,19.423076923076923,3.836734693877551
255,-418810.5153635373,29.962781483934503,11.289957939011567,277.62013669821243,9.670307882284675,32.052313354363825,18.50877192982456,3.968944099378882
256,-273352.885728388,29.44858360299631,9.98651623555311,194.79086406164006,9.387450038797287,31.25096312603192,18.496932515337424,3.9935483870967743
257,-234804.13908885123,28.69262831860736,9.262854000549904,169.6604344239758,9.537261990710137,30.367610668133075,17.87425149700599,4.075
258,-487681.2423944073,32.41511774190988,13.0,337.0725201444846,8.595154368091338,34.78188385662684,20.163398692810457,3.697841726618705
259,-293008.498839074,29.18651399129192,9.884129599121362,207.14799560680945,9.431463835701832,30.952224052718286,19.20886075949367,4.046666666666667
260,-359167.53707765514,31.008557600954752,11.33212188985183,254.79228403690243,8.967757028052507,33.061783617556614,18.201219512195124,3.869281045751634
261,-348183.33295533044,30.33830394007853,10.989190687361418,245.06319290465632,8.912873806690605,32.264135254988915,20.13157894736842,3.8055555555555554
262,-355408.5861668922,30.99256205275219,11.503846153846155,246.5695054945055,8.97333369323856,33.10934065934066,18.834355828220858,3.8
263,-367794.88195527677,31.114578265109238,11.4675,259.38916666666665,8.76828730785099,33.29611111111111,18.61111111111111,3.7987012987012987
264,-227968.6099188813,28.56735371564207,9.21007943029307,165.33826348945493,9.64407903751701,30.191728293618187,17.794117647058822,3.9872611464968153
265,-297575.2212407817,30.336689637541475,10.72765246449457,212.62406015037595,9.088021486862406,32.232804232804234,18.924050632911392,3.9281045751633985
266,-345019.0955585981,30.488990311100046,11.192476661175178,242.21938495332236,9.098288496399817,32.49945085118067,19.430379746835442,3.838926174496644
267,-694831.6044185528,33.87607428346998,14.275564224017833,475.12371134020617,8.557543573621421,36.53636110337141,19.394904458598727,3.7006802721088436
268,-408679.8040033739,29.022730403923052,10.761283589877381,269.21262718497263,9.6208852991935,30.915731802765457,19.285714285714285,3.901315789473684
269,-375768.29516796547,31.593344711254986,12.003317666574508,262.8689521703069,8.868444121810667,33.87531103124136,18.619631901840492,3.8543046357615895
270,-335551.3106969115,28.526054110575956,10.145501955671447,223.64563233376794,9.674893530962619,30.3496740547588,19.520958083832337,3.9115646258503403
271,-232470.38082340106,26.76907003541578,8.411718545644781,162.59168192518965,10.244803879509082,28.18074810358357,17.942857142857143,4.114457831325301
272,-365026.99801670853,31.180486355071725,11.733132199670873,253.01206801974766,8.826861411617779,33.377674163466814,19.049079754601227,3.7569444444444446
273,-391132.83185014507,32.446592811155334,12.450821955976595,273.71078294789635,8.534213816836546,34.86402897743104,19.487179487179485,3.684563758389262
274,-260911.86382943302,29.023348254329985,9.397425132941505,189.55919395465995,9.547408168027713,30.622726000559755,18.395061728395063,4.089655172413793
275,-219230.2075529749,29.139622016942823,9.316834451901565,161.67645413870247,9.536660410723432,30.819910514541387,17.87878787878788,4.091503267973856
276,-342694.7106564109,30.696057516675346,11.422753190333967,236.6787944610372,9.109960896870373,32.83654629378224,19.11042944785276,3.7866666666666666
277,-395668.7994701888,32.01033148033483,12.358683628318584,275.4831305309734,8.729675482765776,34.3791482300885,19.303797468354432,3.7986577181208054
278,-289665.8262215484,27.81003251214033,9.384453781512605,197.67883403361344,9.832764177673567,29.497111344537814,18.609467455621303,4.067484662576687
279,-270679.1318955462,29.12585525153697,9.559322033898304,195.12975826618506,9.542551868080118,30.815782161711585,17.801204819277107,4.050314465408805
280,-294323.44379743,30.130854558022197,10.326050420168068,212.63613445378152,9.174129486541364,32.04537815126051,18.15950920245399,3.961038961038961
281,-316136.2525018303,29.72976772646612,10.356593406593406,222.8054945054945,9.424918768664343,31.61043956043956,18.333333333333332,3.9935064935064934
282,-242615.85356196546,28.741256373373652,9.319604612850082,175.16996155958265,9.482967533707622,30.438495332235036,17.916666666666668,4.025477707006369
283,-491003.5335691889,34.48642254493628,14.717439293598234,337.1081677704194,8.211638112943549,37.383278145695364,19.588607594936708,3.5503355704697985
284,-305401.3850225181,29.694117091314897,10.06347438752784,216.96714922048997,9.452142836414671,31.48663697104677,18.860759493670887,4.08
285,-342520.9188428097,31.092305218995026,11.551381215469613,241.3610497237569,8.97016512652579,33.2207182320442,18.695652173913043,3.8607594936708862
286,-286482.4651725526,29.905514375351917,10.199832775919733,206.67948717948718,9.077789662726767,31.768115942028984,18.6875,3.883116883116883
287,-231725.44668321466,27.95494259948688,8.690005491488193,167.11010433827568,9.846237101455062,29.422570016474463,17.810650887573964,4.185430463576159
288,-280115.2166430463,29.684088355262233,10.176810795923988,199.92564031947123,9.156395534287414,31.55797301019003,18.466257668711656,3.930379746835443
289,-277742.5646609398,30.030405110985644,10.305478693967903,197.86469286109573,9.215123292744401,31.96153846153846,18.52760736196319,3.933774834437086
290,-390068.61633723404,31.19388227841534,11.572262367982212,272.7006670372429,9.007198483771925,33.279599777654255,19.901960784313726,3.8943661971830985
291,-265563.24469185574,29.361138224430118,9.867069486404834,190.3018401538039,9.47910074711577,31.19088162592694,17.36994219653179,4.0
292,-321071.34594013146,29.89009164586259,10.44536652835408,227.97731673582297,9.110210269851086,31.744398340248964,18.201219512195124,3.9622641509433962
293,-346617.5579098563,30.01923524233979,10.520110192837466,241.64214876033057,9.34974291555834,31.904132231404958,19.272151898734176,3.979591836734694
294,-208078.32490079475,27.66169149613797,8.415481400437637,150.9206783369803,9.8836750738517,29.09628008752735,18.08383233532934,4.1568627450980395
295,-243268.42225244243,29.43123855844363,9.596648044692737,177.58575418994414,9.394359791165753,31.163966480446927,18.5,4.025974025974026
296,-211691.8897773912,27.857941347410865,8.363409908663161,154.69665098256297,10.026559606388643,29.268198173263215,18.140243902439025,4.197368421052632
297,-214054.6195816063,28.240622068750888,8.857182168409466,155.94606494221244,9.75475691883989,29.82993946064942,17.87425149700599,4.081761006289308
298,-295793.23100593494,29.52421720416347,10.46350659843792,205.3471586318341,9.380454325661725,31.45785079450579,18.932926829268293,3.92258064516129
299,-407828.1143605241,31.654372734227977,12.218337004405287,281.568281938326,8.833265448969223,33.932544052863435,18.919753086419753,3.78
300,-190879.327153834,28.049821462750405,8.291107382550335,143.20357941834453,9.908356692952955,29.50055928411633,17.189349112426036,4.1419753086419755
301,-267879.067745583,29.159744680710393,9.42853146853147,194.82965034965034,9.585377003646837,30.831888111888112,17.27810650887574,4.068322981366459
302,-250428.3282407437,28.944131857775353,9.326062639821028,182.8878635346756,9.487877371324666,30.558724832214764,18.12883435582822,4.0588235294117645
303,-181034.16072601336,27.04209380242629,7.603601108033241,135.39141274238227,9.994688699908469,28.290027700831025,17.54491017964072,4.276729559748428
304,-269118.5249154777,28.97983183650861,9.742259641499185,188.8560564910375,9.470233884112712,30.724334600760457,18.895705521472394,3.986754966887417
305,-320225.13987140084,30.07900747377471,10.425335570469798,229.13954138702462,9.262376884309289,31.927013422818792,17.87878787878788,4.012820512820513
306,-243313.57719775563,28.952825537900036,9.285554935861684,177.89542665923034,9.553406600300077,30.554656999442276,18.41614906832298,4.0588235294117645
307,-286484.2254238645,29.448528551130636,9.818080357142858,205.63532366071428,9.48284056618208,31.198381696428573,18.4472049689441,4.0394736842105265
308,-285344.84098874,29.98321031106691,10.297357440890126,205.53880389429764,9.29972495647657,31.86815020862309,17.57396449704142,3.930817610062893
309,-140926.82868958756,26.613092784512155,7.05008347245409,108.89844184752366,10.415330511746102,27.719532554257096,16.86046511627907,4.3375
310,-192152.35977743406,27.804288077269916,8.281154593394394,143.37413266722177,10.030486647392848,29.200943658062727,17.38095238095238,4.26875
311,-202515.93739297567,28.300819698060334,8.858513846997532,148.83191664381684,9.81593974449685,29.890320811625994,17.934131736526947,4.10062893081761
312,-322396.7317516707,30.430706773132226,10.830978110279856,227.92103075644224,9.104125170544298,32.41618176780271,18.132530120481928,3.915032679738562
313,-142942.69477829512,26.92631426101089,7.369733924611974,110.57871396895787,10.212874964643825,28.13331485587583,17.235294117647058,4.264150943396227
314,-216336.13647496802,29.111278107994263,9.22708275285595,158.38590136528282,9.600733400691643,30.836166062970186,17.78787878787879,4.0875
315,-311384.55138452974,29.414044937356877,10.474290305302624,213.48553829673273,9.506977457035982,31.333422603106587,18.313953488372093,3.8933333333333335
316,-285233.75723126077,29.20528095036905,9.651663405088062,205.1713726586525,9.587115353049496,30.864131954151524,18.322981366459626,4.125
317,-225925.60444795768,28.78095380256419,9.044220542961098,166.94038623005878,9.793831795957695,30.374755107752588,17.95731707317073,4.077922077922078
318,-321895.62824663345,29.732187893765886,10.152866242038217,227.00166158958737,9.429380962064917,31.552478537801164,18.404907975460123,4.019736842105263
319,-220846.29174533454,28.432140908182955,8.700588730025231,163.53966918979535,9.714888761267765,29.933837959069248,17.727272727272727,4.1688311688311686
320,-198768.52487814435,27.621724937909438,7.917719741645605,147.69446784611065,10.177008465919334,28.931199101376016,17.5,4.259740259740259
321,-401819.55769503507,29.81151090256745,10.537235504259412,276.47897774113767,9.313640333140777,31.655674635888982,18.11377245508982,4.0394736842105265
322,-283302.5236301645,28.530119867810004,9.370602672484319,200.89637305699483,9.339691556778137,30.190346332151623,17.52906976744186,4.049689440993789
323,-294858.43621162727,30.034833331852738,10.28074568725654,211.03756260434056,9.370438439538075,31.909015025041736,18.60248447204969,3.915032679738562
324,-147215.75062400775,26.981225749292662,7.20337552742616,115.05260196905766,10.30447838644061,28.150492264416314,16.627906976744185,4.34375
325,-279672.74727350235,28.97823798228747,9.470817120622568,201.9994441356309,9.662422747803449,30.661756531406336,18.12883435582822,4.069620253164557
326,-271478.20414639934,28.924865836380118,9.4420410427066,195.0787576261786,9.599715946555738,30.551026067665003,18.955696202531644,4.100671140939597
327,-252563.41045705904,28.98346383001143,9.474235326536236,180.70046844860843,9.584192081955512,30.654174703775144,18.414634146341463,4.033112582781457
328,-179125.92109819019,28.05844400446116,8.326473859844272,134.10984427141267,9.95649643270015,29.507508342602893,17.680722891566266,4.1572327044025155
329,-224691.03250652002,26.500438870371028,8.092926128948056,155.78647872618114,10.281681525478845,27.933437744714173,17.444444444444443,4.113095238095238
330,-187582.3958042317,27.999958223439943,8.423311184939092,139.42109634551494,9.909671487770256,29.464008859357698,17.42603550295858,4.16875
331,-243365.44515944403,28.86215678165565,9.408101405345825,176.90272802424911,9.525453384693721,30.544227059796086,18.181818181818183,4.058064516129032
332,-191188.1221612802,28.196343897093037,8.578494026118367,141.7279799944429,9.799560993511562,29.699638788552377,17.96969696969697,4.116883116883117
333,-150006.25128914844,27.0779717925183,7.482796892341843,114.36293007769146,10.133835960547655,28.30160932297447,17.771084337349397,4.219354838709678
334,-191761.0136396562,27.546609976591384,8.283091257878871,142.73554398465333,9.760685093464442,28.981638805152098,17.92168674698795,4.186335403726708
335,-198743.73544895087,28.146184797990312,8.4821328866555,148.50781686208822,9.827740323430081,29.60217755443886,18.354037267080745,4.152317880794702
336,-211299.86364420253,28.651661072545522,8.864516129032259,157.58569424964938,9.565820169033419,30.22524544179523,17.24852071005917,4.088050314465409
337,-147014.38644528907,26.699345322409194,7.165505711897464,114.54471997770966,10.28345496097273,27.817776539426024,17.713414634146343,4.329113924050633
338,-194458.09617626786,26.557962325378544,7.68946098149638,140.30490748189862,10.238061701343081,27.864574953070527,18.143712574850298,4.288343558282208
339,-181603.35454496724,27.94654911466482,8.372054338785695,137.1491544219573,9.874100666629516,29.392292764069865,17.44047619047619,4.1030303030303035
340,-202887.78508531494,28.562254129320472,8.733706293706295,150.85146853146853,9.6104445397127,30.142657342657344,17.395209580838323,4.161490683229814
341,-291327.00313837733,29.516845237036524,10.05945796460177,208.88606194690266,9.277076038440722,31.327433628318584,18.395061728395063,4.050955414012739
342,-267263.5162726001,28.774099690849628,9.23413140311804,192.90116926503342,9.788647795913729,30.32989977728285,18.30246913580247,4.098039215686274
343,-255154.60335089036,28.82364395398404,9.267354335098968,184.62252578756622,9.534112077076676,30.412322274881518,17.86144578313253,4.038961038961039
344,-396994.04326748836,30.671950595978142,11.176699029126214,276.5617198335645,9.309849941910086,32.69209431345354,18.90625,3.945578231292517
345,-259044.33918432248,28.990988195422403,9.24484104852203,187.65923034021193,9.725250382630882,30.657836029001672,18.079268292682926,4.0588235294117645
346,-156132.61963241658,27.633202325746577,7.83942012824087,118.54725397267912,10.071737042519386,29.01700585447449,17.291666666666668,4.209876543209877
347,-162473.84799593576,26.938159146867275,7.79020032485111,120.94910665944775,10.103643599282385,28.282620465619924,17.283236994219653,4.2155688622754495
348,-212546.01053400512,28.439112526100992,8.62962962962963,158.32687991021325,9.799912330823988,29.939393939393938,17.395209580838323,4.170886075949367
349,-244637.36764699794,28.320608711945212,8.57034965034965,178.35216783216782,9.873952488439008,29.8,17.650602409638555,4.188311688311688
350,-181638.57336218213,28.02808102614966,8.41745414118955,136.21734296831573,9.82175167833447,29.4952751528627,17.680722891566266,4.169811320754717
351,-142449.13558264685,26.70284862268297,7.014561747409689,110.74012881545785,10.353014381834408,27.842621114533745,16.783625730994153,4.354037267080745
352,-146434.53131431897,26.951093581756165,7.26427771556551,113.82138857782755,10.24077103570814,28.103583426651735,17.305389221556887,4.3164556962025316
353,-203069.22288469702,28.18499893145631,8.728650137741047,148.5046831955923,9.700442492509213,29.709366391184574,18.26219512195122,4.096774193548387
354,-154261.83646153245,27.106021487935628,7.372867132867133,118.49566433566433,10.126794293841465,28.30097902097902,17.275449101796408,4.2592592592592595
355,-282378.9325650765,29.375050277813664,9.928374655647383,199.79504132231406,9.38864849926488,31.192561983471073,18.12121212121212,4.076433121019108
356,-185851.92579011733,27.804412732880916,8.178780284043443,139.21888053467,9.910103597164504,29.209969367864105,18.08641975308642,4.210191082802548
357,-207886.9304946064,28.06858220065783,8.439085586841372,153.34875940897686,9.95982364269482,29.502090883746863,17.650602409638555,4.211538461538462
358,-277446.7994186609,29.945294281131716,10.073143495254048,200.85120044667784,9.419569002130842,31.76046901172529,18.46875,4.071428571428571
359,-144266.23894292695,27.208216191507017,7.455586592178771,112.68240223463687,10.110454281041758,28.470670391061454,17.291666666666668,4.192546583850931
360,-178788.4187610327,28.577326063149872,8.79128504024424,134.36719400499584,9.69276746057486,30.17263391618096,17.529761904761905,4.086956521739131
361,-195625.41260352771,27.49086618393318,8.181868283273628,144.40148801322678,9.912451864360056,28.855883163405895,18.271604938271604,4.2075471698113205
362,-206718.2876052529,28.205982043311046,8.591212458286986,153.76501668520578,9.871355063522012,29.692436040044495,17.680722891566266,4.1835443037974684
363,-173777.96714496988,28.381648404579423,8.52156862745098,131.47086834733892,9.684490888369263,29.910364145658264,17.85276073619632,4.125
364,-115440.76739927597,25.862495845852003,6.30452903584329,92.0958599611003,10.684584423268651,26.849958321756045,17.100591715976332,4.403726708074534
365,-202893.28822505247,28.71110417853154,8.793664143537987,151.2430613961312,9.67878139553198,30.302214746285394,17.914110429447852,4.147435897435898
366,-155766.7518763887,27.45831948746466,7.649761838049874,119.50938638274026,10.180518794792857,28.7864948164752,16.75438596491228,4.266666666666667
367,-153513.96583863505,26.46736624577828,7.239106753812636,115.49618736383442,10.49474104242244,27.627450980392158,17.196531791907514,4.25
368,-190908.48978733353,28.35632140085699,8.53056646102075,143.3847448121144,9.782768575790271,29.83426808749299,17.321428571428573,4.151898734177215
369,-170762.9680412144,27.44447780098148,7.907079646017699,128.58683628318585,9.89099049089552,28.780143805309734,18.220858895705522,4.194805194805195
370,-264855.4821953763,29.812792864804237,10.045429208472687,191.71878483835005,9.274657084447394,31.655797101449274,18.742138364779873,3.973856209150327
371,-154828.01512344633,28.10322273556438,8.127563922450127,119.765102556898,9.77487002257414,29.576004495644845,16.842105263157894,4.115151515151515
372,-167540.30937885784,27.238057708604146,7.548477228276055,127.70494551550712,10.286574756902986,28.472478345906676,17.38095238095238,4.2243589743589745
373,-114880.54685764994,26.329858720813334,6.804305823902843,91.30113165884626,10.395660861381842,27.43610267733922,16.91860465116279,4.321212121212121
374,-199752.3092796543,28.20300770136291,8.471113591962043,148.29360870778677,9.70833873811457,29.68434272955624,17.366863905325445,4.10126582278481
375,-186687.52879628155,28.12504890906713,8.59696132596685,139.33812154696133,9.67160210115519,29.66160220994475,17.38235294117647,4.130434782608695
376,-161618.02119939055,27.06416203665896,7.457636566332218,121.91360089186176,10.290197187372767,28.33166109253066,17.27810650887574,4.254777070063694
377,-177945.5235609423,27.314607322175565,7.758217270194986,133.77827298050138,10.112169835439534,28.617548746518107,17.45508982035928,4.245283018867925
378,-156280.9543832605,27.749568598496907,7.854816062903679,120.27857343442854,9.919696539925711,29.127492277450155,17.73006134969325,4.19375
379,-161872.25670247505,27.512337221632766,7.839221140472879,122.85563282336578,9.99322514025266,28.835883171070932,17.42603550295858,4.166666666666667
380,-167799.5706416659,27.627202677406494,8.027199555925618,127.27699139605885,10.030654448944091,29.021371079655843,17.59036144578313,4.24223602484472
381,-141105.7327770207,26.90734162227415,7.146505753578445,110.50799887735054,10.293507988082379,28.06202638226214,17.113095238095237,4.3
382,-166198.71796766136,27.363069086720994,7.805862831858407,124.95022123893806,10.061119808400292,28.706028761061948,17.634730538922156,4.246835443037975
383,-160253.73321108692,27.374575232207107,7.782608695652174,121.47770700636943,10.042226755948555,28.68817502076987,17.740963855421686,4.215189873417722
384,-140452.65343533963,27.18818890507253,7.5898145585386105,108.26349294215333,10.0410772081081,28.49958483254913,17.076023391812864,4.225609756097561
385,-215803.22767485035,26.589485433075623,8.068550497121926,150.34929356357927,10.335550282072253,28.02276295133438,18.017241379310345,4.214723926380368
386,-130629.13728275978,26.00169404249011,6.966630785791173,99.79547900968784,10.468739604693935,27.169537136706136,16.949152542372882,4.261904761904762
387,-177016.98118797375,27.721798149389535,8.19756838905775,132.25587178778667,9.868972061189424,29.129041171594363,18.364197530864196,4.15483870967742
388,-136610.03017745542,26.86451989305505,7.134615384615385,106.10395763656634,10.345389833576165,28.035117056856187,17.189349112426036,4.29559748427673
389,-148351.3040871449,27.421886709822317,7.625595071408569,114.02548305796695,10.098304399790731,28.721086530383648,17.993827160493826,4.232258064516129
390,-227642.30533622322,28.0349706087867,8.499444135630906,166.52223457476376,9.936138595801728,29.455530850472485,17.848484848484848,4.185897435897436
391,-208989.1023483122,27.990544315546806,8.345606694560669,154.8273361227336,9.89173275866413,29.427615062761507,17.620481927710845,4.177215189873418
392,-129546.47020441123,26.626608990775,7.149862258953168,101.26859504132231,10.24039352045545,27.826446280991735,17.710843373493976,4.2592592592592595
393,-121365.71151781136,26.895342291713288,7.109715242881072,96.46594081518704,10.094832542658555,28.07956448911223,17.932098765432098,4.2578616352201255
394,-112230.56150740749,26.049197122573762,6.429210968102966,90.95075545607163,10.536929241197573,27.02434247341914,17.259036144578314,4.43125
395,-129641.15445882916,26.602994072884943,7.063505268996118,102.39212423738213,10.47908645414608,27.737382140876317,17.017543859649123,4.3229813664596275
396,-247433.1111831627,27.31648938073981,8.887669801462906,169.20924764890282,10.103896318726132,28.87904911180773,18.2,4.044025157232705
397,-91741.86066554402,25.757559888255614,5.991863075196409,77.16133557800225,10.747729087127198,26.641975308641975,16.358381502890172,4.475609756097561
398,-11325032.423969038,120.83610258402274,101.41578654808227,7332.293774319066,3.872572600402605,143.00972762645915,22.019867549668874,2.5514018691588785
399,-374764.1113879815,28.36732004115961,10.24064449064449,247.2445426195426,9.710917593893331,30.136174636174637,23.229166666666668,3.9296875
400,-379299.0326016714,28.772980901575895,10.595611285266457,253.91039707419017,9.366987669273582,30.623563218390803,21.525974025974026,3.8
401,-837839.2421521771,33.99069308690525,16.045861887190302,544.5384818133896,8.064612938169276,36.91117554032683,22.119205298013245,3.338235294117647
402,-553223.2257179641,29.507552221562754,11.61398492331687,360.3979724460619,8.876337788214377,31.488432544840133,23.15068493150685,3.736
403,-199653.1265140004,26.026264781619673,7.437765957446809,143.14468085106384,10.243646858504436,27.196542553191488,19.303030303030305,4.136690647482014
404,-143489.79812275412,26.983060194965383,7.2421612541993285,111.09266517357223,10.237156121450255,28.16713325867861,17.5748502994012,4.304054054054054
405,-241747.51093133405,25.81216163244713,8.09079539769885,161.44897448724362,10.554304864545577,27.240620310155077,17.754010695187166,4.159509202453988
406,-217028.3952176411,28.72039033165022,8.930706901369097,158.89075160659402,9.76266922708718,30.25062866722548,18.282208588957054,4.13103448275862
407,-177397.6964339135,28.30221552494257,8.64053009387079,131.8114301490889,9.776919008225665,29.788238542241857,18.788819875776397,4.117241379310345
408,-193022.00070169588,28.576088251613946,8.766117778397991,143.30002790957298,9.835358882004751,30.063633826402455,17.86144578313253,4.12
409,-206800.13807247533,26.953466822695933,8.340813093980993,145.4812565997888,10.130656533409766,28.429514255543822,18.362573099415204,4.153846153846154
410,-159558.9052316034,27.562315242736236,7.966519092418373,121.03209739900387,9.983380928881807,28.912562257885998,17.81437125748503,4.203947368421052
411,-228157.2770550383,27.511842803616563,8.257212847033207,163.25367446924332,10.194795710037727,28.929232444202505,17.946428571428573,4.251612903225807
412,-184841.3489528259,26.272981518625365,7.674004192872117,130.68946540880503,10.588428704249615,27.58805031446541,17.897727272727273,4.188679245283019
